doi,title,title_cn,abstract,abstract_cn,affiliations,affiliations_cn
10.1038/nphoton.2006.45,White phosphorescent LEDs offer efficient answer,白色磷光LED提供有效的答案 ,,,"[{""address"": ""senior scientist at the Universal Display Corporation, Ewing, New Jersey, USA"", ""authors"": [""Brian D'Andrade""]}]",[{“地址”：“美国新泽西州尤因市，Universal Display Corporation的高级科学家”，“作者”：[“ Brian D'Andrade”]}] 
10.1038/nphoton.2006.30a,Epistar expansion and other commercial developments,晶元扩展和其他商业发展 ,,,[],[] 
10.1038/nphoton.2006.30b,"Infrared imaging devices, deep-UV LEDs and more",红外成像设备，深紫外LED等 ,,,[],[] 
10.1038/nphoton.2006.36,The future of ultraviolet LEDs,紫外线LED的未来 ,,,"[{""address"": ""professor at Tokyo Institute of Technology"", ""authors"": [""Adarsh Sandhu""]}]",[{“地址”：“东京工业大学教授”，“作者”：[“ Adarsh Sandhu”]}] 
10.1038/nphoton.2006.49,Optical negative-index metamaterials,光学负折射率超材料 ,"<p>Artificially engineered metamaterials are now demonstrating unprecedented electromagnetic properties that cannot be obtained with naturally occurring materials. In particular, they provide a route to creating materials that possess a negative refractive index and offer exciting new prospects for manipulating light. This review describes the recent progress made in creating nanostructured metamaterials with a negative index at optical wavelengths, and discusses some of the devices that could result from these new materials.</p>",<p>人工设计的超材料现在展现出空前的电磁特性，这是天然材料无法获得的。 特别是，它们为创建具有负折射率的材料提供了一条途径，并为操纵光提供了令人兴奋的新前景。 这篇综述描述了在创建在光波长处具有负折射率的纳米结构超材料的最新进展，并讨论了由这些新材料产生的某些器件。</ p> ,"[{""address"": ""School of Electrical and Computer Engineering and Birck Nanotechnology Center, Purdue University, West Lafayette, 47907, Indiana, USA"", ""authors"": [""Vladimir M. Shalaev""]}]",[{“地址”：“普渡大学电气与计算机工程学院和伯克纳米技术中心，美国印第安纳州西拉法叶，47907”，“作者”：[“弗拉基米尔·沙拉耶夫”]}] 
10.1038/nphoton.2006.51,Trapping and delaying photons for one nanosecond in an ultrasmall high-Q photonic-crystal nanocavity,在超小型高Q光子晶体纳米腔中捕获和延迟光子1纳秒 ,"<p>Light is intrinsically very difficult to store in a small space. The ability to trap photons for a long time (photon lifetime, &#964;<sub>ph</sub>) and to slow the propagation of light plays a significant role in quantum information and optical processing. Photonic-crystal cavities with an ultrahigh quality factor (Q) are attracting attention because of their extremely small volume; however, high-Q demonstrations have been accomplished only with spectral measurements. Here we describe time-domain measurements on photonic-crystal cavities with the highest Q among wavelength-scale cavities, and show directly that photons are trapped for one nanosecond. These techniques constitute clear and accurate ways of investigating ultrasmall and long &#964;<sub>ph</sub> systems. We also show that optical pulses are delayed for &#8764;1.45 ns, corresponding to light propagation at &#8764;2&#215;10<sup>&#8722;5</sup>&#160;c the speed of light in a vacuum, which is the slowest for any dielectric slow-light medium. Furthermore, we succeeded in dynamically changing the Q within the &#964;<sub>ph</sub>, which is key to realizing the dynamic control of light and photon-trapping memory.</p>",<p>光在本质上很难存储在狭小的空间中。长时间捕获光子（光子寿命，<sub> ph </ sub>）并减慢光传播的能力在量子信息和光学处理中起着重要作用。具有超高品质因数（Q）的光子晶体腔体由于其极小的体积而备受关注。但是，仅通过光谱测量即可完成高Q演示。在这里，我们描述了在波长尺度腔中具有最高Q的光子晶体腔的时域测量，并直接表明光子被捕获了1纳秒。这些技术构成了研究超小型长＆＃964; <sub> ph </ sub>系统的准确而准确的方法。我们还显示，光脉冲被延迟了1.45 ns，这对应于光在2的传播速度为2到2 215，10 <sup>到5872。真空中的光，这是所有介电慢光介质中最慢的。此外，我们成功地在＆＃964; <sub> ph </ sub>中动态更改了Q，这对于实现对光和光子捕获存储器的动态控制至关重要。</ p> ,"[{""address"": ""NTT Basic Research Laboratories, NTT Corporation, 3-1, Morinosato-Wakamiya Atsugi, Kanagawa, 243-0198, Japan"", ""authors"": [""Takasumi Tanabe"", "",\u00a0Masaya Notomi"", "",\u00a0Eiichi Kuramochi"", "",\u00a0Akihiko Shinya"", ""\u00a0&\u00a0Hideaki Taniyama""]}]",[{“地址”：“ NTT Corporation NTT基础研究实验室，日本神奈川县森之里-若宫厚木3-1，日本243-0198”，“作者”：[“ Takasumi Tanabe”，“，\ u00a0Masaya Notomi”， “，\ u00a0Eiichi Kuramochi”，“，\ u00a0Akihiko Shinya”，“ \ u00a0＆\ u00a0谷山秀明”]]]] 
10.1038/nphoton.2006.37,Vector field microscopic imaging of light,光的矢量场显微成像 ,"<p>The behaviour of nanoscale optical devices in a variety of burgeoning research areas, such as photonic crystals, near-field microscopy, surface plasmonics and negative index of refraction materials, is governed by strongly localized electromagnetic waves. Although such light waves are analogous to the localized electronic wavefunctions that determine the properties of solid-state quantum devices, unlike matter waves, these optical fields are vectorial in nature, and their orientation and magnitude vary on a subwavelength scale. In order to obtain a complete description of light in nanoscale devices, it is therefore crucial to be able to map the field vectors with subwavelength resolution. Thus far, local field vectors have mostly been studied by theoretical means. Here, we describe and demonstrate the first experimental mapping of vector fields of light on the nanoscale. By directly accessing the local field in its entirety, new capabilities and applications in nanophotonics may emerge.</p>",<p>纳米光学设备在各种新兴研究领域的行为，例如光子晶体，近场显微镜，表面等离激元和负折射率材料，都受到强烈局域性电磁波的控制。尽管此类光波类似于确定固态量子器件特性的局部电子波函数，但与物质波不同，这些光场本质上是矢量场，其方向和大小在亚波长范围内变化。为了获得纳米器件中光的完整描述，因此至关重要的是能够以亚波长分辨率绘制场矢量。到目前为止，局部场矢量主要是通过理论方法研究的。在这里，我们描述并演示了纳米尺度的光矢量场的第一个实验映射。通过直接访问整个本地领域，可能会出现纳米光子学的新功能和应用。</ p> ,"[{""address"": ""Department of Physics and Astronomy, Seoul National University, Seoul, 151-747, Korea"", ""authors"": [""K. G. Lee"", "",\u00a0H. W. Kihm"", "",\u00a0J. E. Kihm"", "",\u00a0D. J. Park"", "",\u00a0Y. C. Yoon"", "",\u00a0S. B. Choi"", ""\u00a0&\u00a0D. S. Kim""]}, {""address"": ""Department of Physics, Korea University, Seoul, 136-701, Korea"", ""authors"": [""W. J. Choi"", ""\u00a0&\u00a0Q. H. Park""]}, {""address"": ""School of Electrical Engineering, Seoul National University, Seoul, 151-747, Korea"", ""authors"": [""H. Kim"", ""\u00a0&\u00a0B. Lee""]}, {""address"": ""Max-Born-Institut f\u00fcr Nichtlineare Optik und Kurzzeitspektroskopie, Berlin, D-12489, Germany"", ""authors"": [""C. Ropers"", ""\u00a0&\u00a0C. Lienau""]}, {""address"": ""Korea Institute of Science and Technology, Seoul, 136-791, Korea"", ""authors"": [""D. H. Woo""]}, {""address"": ""Korea Research Institute of Standards and Science, Taejon, 305-600, Korea"", ""authors"": [""J. Kim""]}, {""address"": ""Carl von Ossietzky Universit\u00e4t Oldenburg, Institut f\u00fcr Physik, D-26111, Oldenburg, Germany"", ""authors"": [""C. Lienau""]}]",[{“地址”：“韩国首尔国立大学物理与天文学系，首尔151-747”，“作者”：[“ KG Lee”，“，\ u00a0H。W. Kihm”，“，\ u00a0J .. E. Kihm”，“，”，“，\ u00a0D。J. Park”，“，\ u00a0S。B. Choi”，“ \ u00a0＆\ u00a0D。S. Kim”]}，{ “地址”：“韩国首尔大学高丽大学物理系，韩国136-701”，“作者”：[“ WJ Choi”，“ \ u00a0＆\ u00a0Q。H. Park”]}，{“地址”：“首尔国立大学电气工程学院，韩国首尔151-747“，”作者“：[” H。Kim“，” \ u00a0＆\ u00a0B。Lee“]}，{”地址“：” Max-Born-德国柏林D-12489，Nichtlineare Optik und Kurzzeitspektroskopie研究所”，“作者”：[“ C。Ropers”，“ \ u00a0＆\ u00a0C。Lienau”]}，{“地址”：“韩国科学研究所与技术，首尔，136-791，韩国”，“作者”：[“ DH Woo”]}，{“地址”：“韩国标准与科学研究院，大田，305-600，韩国”，“作者” ：[“ J. Kim”]}，{“ address”：“卡尔·冯·奥西茨基大学\\奥尔登堡，\\ f00fc Physik，D-26111，德国奥尔登堡”，“作者”：[“ C。 Lienau“]}] 
10.1038/nphoton.2006.41,Polarization-transparent microphotonic devices in the strong confinement limit,偏光透明微光子器件的强限制条件 ,"<p>Microphotonic structures that strongly confine light, such as photonic crystals and micron-sized resonators, have unique characteristics that could radically advance technology. However, such devices cannot be used in most applications because of their inherent polarization sensitivity; they respond differently to light polarized along different axes. To take advantage of the distinctive properties of these structures, a general, integrated, broadband solution to their polarization sensitivity is needed. Here, we show the first demonstration of such a solution. It enables arbitrary, polarization-sensitive, strong-confinement (SC) microphotonic devices to be rendered insensitive (transparent) to the input polarization at all wavelengths of operation. To test our approach, we create the first polarization-transparent add&#8211;drop filter from polarization-sensitive microring resonators. It shows almost complete elimination of polarization sensitivity over the 60-nm bandwidth measured, while maintaining outstanding filter performance. This development is a milestone for SC microphotonics, allowing the applications of photonic-crystal and microring devices to several areas, including communications, spectroscopy and remote sensing.</p>",<p>强烈束缚光的微光子结构，例如光子晶体和微米级谐振器，具有独特的特性，可以从根本上推动技术的发展。但是，由于其固有的极化灵敏度，因此无法在大多数应用中使用。它们对沿不同轴偏振的光的响应不同。为了利用这些结构的独特特性，需要一种通用的，集成的宽带解决方案，以解决其极化灵敏度问题。在这里，我们展示了这种解决方案的首次演示。它使任意偏振敏感的强约束（SC）微光子器件在所有操作波长下都对输入偏振不敏感（透明）。为了测试我们的方法，我们从偏振敏感的微环谐振器创建了第一个偏振透明的加/降滤波器。它显示了在测量的60 nm带宽上几乎完全消除了极化灵敏度，同时保持了出色的滤波器性能。这一发展是SC微光子学的一个里程碑，可以将光子晶体和微环器件应用于通信，光谱学和遥感等多个领域。</ p> ,"[{""address"": ""Research Laboratory of Electronics, Massachusetts Institute of Technology, 77 Massachusetts Ave, Cambridge, 02139, Massachusetts, USA"", ""authors"": [""Tymon Barwicz"", "",\u00a0Michael R. Watts"", "",\u00a0Milo\u0161 A. Popovi\u0107"", "",\u00a0Peter T. Rakich"", "",\u00a0Luciano Socci"", "",\u00a0Franz X. K\u00e4rtner"", "",\u00a0Erich P. Ippen"", ""\u00a0&\u00a0Henry I. Smith""]}, {""address"": ""Pirelli Labs S.p.A, Milan, Italy"", ""authors"": [""Luciano Socci""]}]",[{“地址”：“麻省理工学院电子研究实验室，美国马萨诸塞州剑桥市麻萨诸塞州大街79号，美国02139”，“作者”：[“ Tymon Barwicz”，“，” Michael R. Watts“，” ，\ u00a0Milo \ u0161 A. Popovi \ u0107“，”，\ u00a0Peter T. Rakich“，”，\ u00a0Luciano Socci“，”，\ u00a0Franz X. K \ u00e4rtner“，”，\ u00a0＆\ u00a0Henry I. Smith“]}，{”地址“：” Pirelli Labs SpA，意大利米兰“，”作者“：[” Luciano Socci“]}] 
10.1038/nphoton.2006.52,Room-temperature continuous-wave lasing in GaN/InGaN microdisks,GaN / InGaN微盘中的室温连续波激光 ,"<p>Microdisk lasers feature low-loss, high-quality whispering gallery modes that offer the potential for ultralow-threshold lasing that is not limited by challenges in mirror fabrication. Here we report fabrication and optical measurements of GaN-based microdisk lasers with a very low threshold of 300&#160;W&#160;cm<sup>&#8722;2</sup>&#8212;orders of magnitude lower than any previous GaN microdisk laser. This is also the first report of room-temperature, continuous-wave (CW) lasing in a GaN microdisk.</p>",<p>微盘激光器具有低损耗，高品质的回音壁模式，可提供超低阈值激光发射的潜力，不受镜子制造挑战的限制。 在这里，我们报告了GaN基微盘激光器的制造和光学测量，其阈值非常低，仅为300＆＃160; cm <sup>＆＃8722; 2 </ sup>＆＃8212;数量级比任何其他产品都要低 以前的GaN微盘激光器。 这也是GaN微型磁盘中室温连续波（CW）激光的第一篇报道。</ p> ,"[{""address"": ""Materials Department, University of California, Santa Barbara, 93106-5050, California, USA"", ""authors"": [""Adele C. Tamboli"", "",\u00a0Elaine D. Haberer"", "",\u00a0Rajat Sharma"", "",\u00a0Shuji Nakamura"", ""\u00a0&\u00a0Evelyn L. Hu""]}, {""address"": ""Department of Physics, University of Oxford, Parks Road, OX1 3PU, Oxford, UK"", ""authors"": [""Kwan H. Lee""]}]",[{“地址”：“美国加州大学圣塔芭芭拉分校材料系，美国加利福尼亚州93106-5050”，“作者”：[“ Adele C. Tamboli”，“” \\ Elaine D. Haberer“，”，\ u00a0Rajat Sharma”，“，\ u00a0Shuji Nakamura”，“ \ u00a0＆\ u00a0Evelyn L. Hu”]}，{“地址”：“英国牛津大学物理系，公园路，OX1 3PU，英国牛津，”，作者 “：[[Kwan H. Lee”]}] 
10.1038/nphoton.2006.42,Ultracompact optical buffers on a silicon chip,硅芯片上的超紧凑型光学缓冲器 ,"<p>On-chip optical buffers based on waveguide delay lines might have significant implications for the development of optical interconnects in computer systems. Silicon-on-insulator (SOI) submicrometre photonic wire waveguides are used, because they can provide strong light confinement at the diffraction limit, allowing dramatic scaling of device size. Here we report on-chip optical delay lines based on such waveguides that consist of up to 100 microring resonators cascaded in either coupled-resonator or all-pass filter (APF) configurations. On-chip group delays exceeding 500&#160;ps are demonstrated in a device with a footprint below 0.09&#160;mm<sup>2</sup>. The trade-offs between resonantly enhanced group delay, device size, insertion loss and operational bandwidth are analysed for various delay-line designs. A large fractional group delay exceeding 10 bits is achieved for bit rates as high as 20&#160;Gbps. Measurements of system-level metrics as bit error rates for different bit rates demonstrate error-free operation up to 5&#160;Gbps.</p>",<p>基于波导延迟线的片上光学缓冲器可能会对计算机系统中光学互连的发展产生重大影响。之所以使用绝缘体上硅（SOI）亚微米光子线波导，是因为它们可以在衍射极限处提供强光限制，从而可以显着缩小器件尺寸。在这里，我们报告基于这种波导的片上光学延迟线，该波导由多达100个以耦合谐振器或全通滤波器（APF）配置级联的微环谐振器组成。在占位面积小于0.09＆＃160; mm <sup> 2 </ sup>的设备中证明了片上组延迟超过500＆＃160; ps。针对各种延迟线设计，分析了共振增强的组延迟，器件尺寸，插入损耗和工作带宽之间的权衡。对于高达20＆＃160 Gbps的比特率，可以实现超过10位的大分数组延迟。对不同比特率的比特错误率进行的系统级度量的测量证明了高达5＆＃160; Gbps的无错误运行。</ p> ,"[{""address"": ""IBM Thomas J. Watson Research Centre, Yorktown Heights, New York, 10598, USA"", ""authors"": [""Fengnian Xia"", "",\u00a0Lidija Sekaric"", ""\u00a0&\u00a0Yurii Vlasov""]}]",[{“地址”：“美国纽约州约克镇高地IBM Thomas J. Watson研究中心，美国10598”，“作者”：[“冯年霞”，“，\ u00a0Lidija Sekaric”，“ \ u00a0＆\ u00a0Yurii Vlasov” ]}] 
10.1038/nphoton.2006.66,"Slow light, fast computers",慢速，快速的计算机 ,,,[],[] 
10.1038/nphoton.2006.79,This issue,这个问题 ,,,[],[] 
