doi,title,title_cn,abstract,abstract_cn,affiliations,affiliations_cn
10.1038/nnano.2006.191,The heat is on — and off,热量一直打开和关闭 ,,,"[{'address': ""Center for Nonlinear and Complex Systems, Università dell'Insubria, Via Valleggio, Como, 11–22100, Italy"", 'authors': ['Giulio Casati']}, {'address': 'National University of Singapore, 117542, Republic of Singapore', 'authors': ['Giulio Casati']}]",[{'地址'：“非线性和复杂系统中心，意大利亚因布里亚大学，Vall Valleggio，科莫，意大利11-22100，”，“作者”：['Giulio Casati']}，{'地址'：“国家 新加坡大学，新加坡共和国117542”，“作者”：['Giulio Casati']} 
10.1038/nnano.2006.196,Polymer structures: Getting to grips with complex liquids,聚合物结构：掌握复杂的液体 ,,,[],[] 
10.1038/nnano.2006.142,Technology and metrology of new electronic materials and devices,新电子材料和设备的技术和计量 ,"<p>Scaling of the metal oxide semiconductor (MOS) field-effect transistor has been the basis of the semiconductor industry for nearly 30 years. Traditional materials have been pushed to their limits, which means that entirely new materials (such as high-&#954; gate dielectrics and metal gate electrodes), and new device structures are required. These materials and structures will probably allow MOS devices to remain competitive for at least another ten years. Beyond this timeframe, entirely new device structures (such as nanowire or molecular devices) and computational paradigms will almost certainly be needed to improve performance. The development of new nanoscale electronic devices and materials places increasingly stringent requirements on metrology.</p>",<p>近三十年来，金属氧化物半导体（MOS）场效应晶体管的规模一直是半导体行业的基础。 传统材料已被推到了极限，这意味着需要全新的材料（例如高电介质和金属栅电极）和新的器件结构。 这些材料和结构可能会使MOS器件至少再保持十年竞争力。 在此时间范围之外，几乎肯定需要全新的设备结构（例如纳米线或分子设备）和计算范例来提高性能。 新的纳米级电子设备和材料的发展对计量学提出了越来越严格的要求。</ p> ,"[{'address': 'Department of Electrical Engineering, The University of Texas at Dallas, 2601 North Floyd Road, Richardson, 75083, Texas, USA', 'authors': ['Eric Vogel']}, {'address': 'Semiconductor Electronics Division, National Institute of Standards and Technology, 100 Bureau Drive, MS 8120, Gaithersburg, 2089, Maryland, USA', 'authors': ['Eric Vogel']}]",[{'address'：'德克萨斯大学达拉斯分校电气工程系，北弗洛伊德路2601号，理查森，美国75083，美国，'作者'：['Eric Vogel']}，{'address'： '美国国家标准与技术研究院半导体电子分部，100 Bureau Drive，MS 8120，盖瑟斯堡，2089，美国马里兰，'作者'：['Eric Vogel']}] 
10.1038/nnano.2006.169,Electrically driven thermal light emission from individual single-walled carbon nanotubes,单个单壁碳纳米管的电驱动热发光 ,"<p>Light emission from nanostructures exhibits rich quantum effects and has broad applications. Single-walled carbon nanotubes (SWNTs) are one-dimensional metals or semiconductors in which large numbers of electronic states in narrow energy ranges, known as van Hove singularities, can lead to strong spectral transitions. Photoluminescence and electroluminescence involving interband transitions and excitons have been observed in semiconducting SWNTs, but are not expected in metallic tubes owing to non-radiative relaxations. Here, we show that, under low bias voltages, a suspended quasi-metallic SWNT (QM-SWNT) emits light owing to Joule heating, displaying strong peaks in the visible and infrared, corresponding to interband transitions. This is a result of thermal light emission in a one-dimensional system, in stark contrast with featureless blackbody-like emission observed in large bundles of SWNTs or multiwalled nanotubes. This allows for probing of the electronic temperature and non-equilibrium hot optical phonons in Joule-heated QM-SWNTs.</p>",<p>纳米结构的发光表现出丰富的量子效应并具有广泛的应用。单壁碳纳米管（SWNT）是一维金属或半导体，其中在窄能量范围内的大量电子态（称为van Hove奇点）会导致强烈的光谱跃迁。在半导体单壁碳纳米管中已经观察到涉及带间跃迁和激子的光致发光和电致发光，但由于无辐射弛豫，在金属管中并未出现这种现象。在这里，我们表明，在低偏置电压下，悬浮的准金属SWNT（QM-SWNT）由于焦耳热而发光，在可见光和红外光中显示出很强的峰值，对应于带间跃迁。这是一维系统中热光发射的结果，这与在大束SWNT或多壁纳米管中观察到的无特征的黑体状发射形成了鲜明的对比。这可以探测焦耳热QM-SWNT中的电子温度和非平衡热光子。</ p> ,"[{'address': 'Department of Chemistry and Laboratory for Advanced Materials, Stanford University, Stanford, 94305, California, USA', 'authors': ['David Mann', ',\xa0Y. K. Kato', ',\xa0Anika Kinkhabwala', ',\xa0Eric Pop', ',\xa0Jien Cao', ',\xa0Xinran Wang', ',\xa0Li Zhang', ',\xa0Qian Wang', '\xa0&\xa0Hongjie Dai']}, {'address': 'Intel Corporation, 2200 Mission College Boulevard, Santa Clara, 95054, California, USA', 'authors': ['Eric Pop']}, {'address': 'Department of Electrical and Computer Engineering, University of Florida, Gainesville, 32611, Florida, USA', 'authors': ['Jing Guo']}]",[{'地址'：'斯坦福大学化学与先进材料实验室，美国加利福尼亚州斯坦福，94305'，'作者'：['David Mann'，'，\ xa0Y。 K.Kato'，'，\ xa0Anika Kinkhabwala'，'，\ xa0Eric Pop'，'，\ xa0Jien Cao'，'，\ xa0Xinran Wang'，'，\ xa0Li Zhang'，'，\ xa0Qian Wang'，'\ xa0 \ xa0Hongjie Dai']}，{'地址'：'英特尔公司，美国加利福尼亚州圣塔克拉拉市使命学院林荫大道2200号，邮政编码：95054，美国，'作者'：['Eric Pop']}，{'地址'：'部门 佛罗里达大学盖恩斯维尔分校电气与计算机工程学院，美国佛罗里达州32611”，“作者”：['Jing Guo']} 
10.1038/nnano.2006.174,Rare-earth solid-state qubits,稀土固态量子比特 ,"<p>Quantum bits (qubits) are the basic building blocks of any quantum computer. Superconducting qubits have been created with a top-down approach that integrates superconducting devices into macroscopic electrical circuits, and electron-spin qubits have been demonstrated in quantum dots. The phase coherence time (&#964;<sub>2</sub>) and the single qubit figure of merit (Q<sub>M</sub>) of superconducting and electron-spin qubits are similar &#8212; at &#964;<sub>2</sub> &#8764; &#181;s and Q<sub>M</sub> &#8764; 10&#8211;1,000 below 100 mK &#8212; and it should be possible to scale up these systems, which is essential for the development of any useful quantum computer. Bottom-up approaches based on dilute ensembles of spins have achieved much larger values of &#964;<sub>2</sub> (up to tens of milliseconds; refs&#160;), but these systems cannot be scaled up, although some proposals for qubits based on two-dimensional nanostructures should be scalable. Here we report that a new family of spin qubits based on rare-earth ions demonstrates values of &#964;<sub>2</sub> (&#8764;50 &#181;s) and Q<sub>M</sub> (&#8764;1,400) at 2.5 K, which suggests that rare-earth qubits may, in principle, be suitable for scalable quantum information processing at <sup>4</sup>He temperatures.</p>","<p>量子位（qubit）是任何量子计算机的基本构建块。通过自上而下的方法创建了超导量子位，该方法将超导器件集成到宏观电路中，并且电子自旋量子位已经在量子点中得到了证明。超导和电子自旋量子位的相干时间（＆＃964; <sub> 2 </ sub>）和单量子位品质因数（Q <sub> M </ sub>）相似＆＃8212;在＆＃964; <sub> 2 </ sub>＆＃8764; ＆＃181; s和Q <sub> M </ sub>＆＃8764; 100 mK以下10＆＃8211; 1,000＆＃8212;并且应该有可能扩大这些系统，这对于开发任何有用的量子计算机都是必不可少的。基于自旋的稀疏合奏的自下而上的方法已经实现了＆＃964; <sub> 2 </ sub>的更大值（长达数十毫秒； refs＆＃160;），但是这些系统无法扩展，尽管基于二维纳米结构的量子位的一些建议应该是可扩展的。在这里，我们报道了一个基于稀土离子的新的自旋量子位家族，其证明了＆＃964; <sub> 2 </ sub>（＆＃8764; 50＆＃181; s）和Q <sub> M < / sub>（＆＃8764; 1,400）在2.5 K时，这表明原则上稀土量子比特可能适合在<sup> 4 </ sup> He温度下进行可伸缩的量子信息处理。</ p> ","[{'address': 'Département Nanosciences, Institut Néel, CNRS, 25 Ave. des Martyrs, BP166, 38042, Grenoble, Cedex 9, France', 'authors': ['S. Bertaina', '\xa0&\xa0B. Barbara']}, {'address': 'Ecole Nationale Supérieure de Physique, INP de Grenoble, Minatec 3 parvis Louis Néel, BP 257, 38016, Grenoble, Cedex 9, France', 'authors': ['S. Bertaina']}, {'address': 'Laboratoire de Chimie Inorganique et Biologie (UMR-E 3 CEA-UJF), DRFMC, CEA-Grenoble, 17 rue des Martyrs, 38054, Grenoble, Cedex 9, France', 'authors': ['S. Gambarelli']}, {'address': 'S.I. Vavilov State Optical Institute, St Petersburg, 199034, Russian Federation', 'authors': ['A. Tkachuk']}, {'address': 'Kazan State University, Kazan, 420008, Russian Federation', 'authors': ['I. N. Kurkin', '\xa0&\xa0B. Malkin']}, {'address': 'Laboratoire de Matériaux et Microélectronique de Provence, Faculté St Jérôme, C142, 13397, Marseille, Cedex 20, France', 'authors': ['A. Stepanov']}]",[{'address'：''Nanosciences Department，NéelInstitut CNRS，25 Ave. des Martyrs，BP166，38042，Grenoble，Cedex 9，France'，'authors'：['S. Bertaina'，'\ xa0＆\ xa0B。 芭芭拉']}，{'地址'：'国立高等物理学院，格勒诺布尔国家石油公司，Minatec 3 parvis LouisNéel，BP 257，38016，格勒诺布尔，Cedex 9，法国'，'作者'：['S. Bertaina']}，{'地址'：'无机化学与生物学实验室（UMR-E 3 CEA-UJF），DRFMC，CEA-格勒诺布尔，17 rue des Martyrs，38054，格勒诺布尔，法国Cedex 9，'，'作者'：['S。 Gambarelli']}，{'address'：'S.I. 瓦维洛夫国家光学研究所，圣彼得堡，199034，俄罗斯联邦“，”作者“：[[A。 Tkachuk']}，{'地址'：'俄罗斯联邦喀山喀山国立大学420008'，'作者'：[[I. N. Kurkin'，'\ xa0＆\ xa0B。 Malkin']}，{'地址'：'普罗旺斯材料和微电子学实验室，FacultéStJérôme，C142，13397，马赛，Cedex 20，法国'，'作者'：[[A. Stepanov']}] 
10.1038/nnano.2006.168,Self-assembly of an organic–inorganic block copolymer for nano-ordered ceramics,纳米有序陶瓷的有机-无机嵌段共聚物的自组装 ,"<p>Self-assembly is a promising approach for achieving controlled nanoscale architectures in ceramics. The addition of ceramic-forming precursors to templating agents such as self-assembled surfactants or organic block copolymers (BCPs) has thus far been the primary route to forming ordered nanoporous oxides and nanostructured non-oxide ceramics. In spite of its viability, however, this approach has several intrinsic shortcomings, including: (1) stringent requirements for amphiphilicity between template and precursor, lack of which may lead to macro-phase separation and loss of nano-scale order; (2) morphologies that can change uncontrollably with varying amounts of added ceramic precursor. Here we report a novel single-source ceramic precursor, based on a hybrid organic&#8211;inorganic BCP of polynorbornene&#8211;decaborane, that enables the formation of ordered ceramic nanostructures with tunable morphology and composition. In particular, we describe the synthesis of nanostructured boron carbonitride and mesoporous boron nitride, the latter of which exhibits the highest reported surface area for this material to date.</p>",<p>自组装是一种有前途的方法，可用于实现陶瓷中可控的纳米级结构。迄今为止，向模板剂如自组装表面活性剂或有机嵌段共聚物（BCP）中添加陶瓷形成前体一直是形成有序纳米多孔氧化物和纳米结构非氧化物陶瓷的主要途径。然而，尽管这种方法可行，但仍存在一些固有的缺点，包括：（1）对模板和前体之间的两亲性有严格的要求，缺少这些要求可能会导致宏观相分离和纳米级有序损失； （2）随添加的陶瓷前体量的变化而无法控制地变化的形貌。在这里，我们报告了一种新型的单源陶瓷前驱物，它基于聚降冰片烯和十硼烷的杂化有机BCP，能够形成具有可调形态和组成的有序陶瓷纳米结构。特别是，我们描述了纳米结构的碳氮化硼和中孔氮化硼的合成，其中后者是迄今为止报道的最高表面积的材料。</ p> ,"[{'address': 'GE Global Research Center, 1 Research Circle, Niskayuna, New York, 12309, USA', 'authors': ['Patrick R. L. Malenfant', ',\xa0Julin Wan', ',\xa0Seth T. Taylor', '\xa0&\xa0Mohan Manoharan']}]",[{'地址'：'GE全球研究中心，美国纽约尼斯库纳市1 Research Circle，12309，美国，'作者'：['Patrick RL Malenfant'，'，\ xa0Julin Wan'，'，\ xa0Seth T. 泰勒”，'\ xa0＆\ xa0Mohan Manoharan']}] 
10.1038/nnano.2006.170,In vivo biodistribution and highly efficient tumour targeting of carbon nanotubes in mice,小鼠碳纳米管的体内生物分布和高效肿瘤靶向 ,"<p>Single-walled carbon nanotubes (SWNTs) exhibit unique size, shape and physical properties that make them promising candidates for biological applications. Here, we investigate the biodistribution of radio-labelled SWNTs in mice by in vivo positron emission tomography (PET), ex vivo biodistribution and Raman spectroscopy. It is found that SWNTs that are functionalized with phospholipids bearing polyethylene-glycol (PEG) are surprisingly stable in vivo. The effect of PEG chain length on the biodistribution and circulation of the SWNTs is studied. Effectively PEGylated SWNTs exhibit relatively long blood circulation times and low uptake by the reticuloendothelial system (RES). Efficient targeting of integrin positive tumour in mice is achieved with SWNTs coated with PEG chains linked to an arginine&#8211;glycine&#8211;aspartic acid (RGD) peptide. A high tumour accumulation is attributed to the multivalent effect of the SWNTs. The Raman signatures of SWNTs are used to directly probe the presence of nanotubes in mice tissues and confirm the radio-label-based results.</p>",<p>单壁碳纳米管（SWNT）表现出独特的尺寸，形状和物理特性，使其成为有前途的生物应用候选材料。在这里，我们通过体内正电子发射断层扫描（PET），离体生物分布和拉曼光谱研究小鼠中放射性标记的SWNTs的生物分布。发现用带有聚乙二醇（PEG）的磷脂官能化的SWNT在体内是稳定的。研究了PEG链长对SWNTs的生物分布和循环的影响。有效地PEG化的SWNT表现出相对长的血液循环时间和低的网状内皮系统（RES）摄取。通过用与精氨酸和甘氨酸天门冬氨酸（RGD）肽连接的PEG链包覆的SWNT，可以有效地靶向小鼠中的整联蛋白阳性肿瘤。高肿瘤累积归因于SWNT的多价作用。 SWNTs的拉曼特征可用于直接探测小鼠组织中纳米管的存在，并证实基于放射性标记的结果。</ p> ,"[{'address': 'Department of Chemistry, Stanford University, Stanford, 94305, California, USA', 'authors': ['Zhuang Liu', ',\xa0Nozomi Nakayama', ',\xa0Xiaoming Sun', '\xa0&\xa0Hongjie Dai']}, {'address': 'Department of Radiology and Bio-X Program, The Molecular Imaging Program at Stanford (MIPS), Stanford University School of Medicine, Stanford, 94305, California, USA', 'authors': ['Weibo Cai', ',\xa0Lina He', ',\xa0Kai Chen', '\xa0&\xa0Xiaoyuan Chen']}]",[{'address'：'美国斯坦福大学化学系，斯坦福，94305，美国加利福尼亚'，'作者'：['Liu Liu'，'，\ xa0中山希雄'，'，\ xa0Xiaoming Sun'，'\ xa0＆ \ xa0Hongjie Dai']}，{'address'：“放射学和Bio-X计划，斯坦福大学医学院分子成像计划（MIPS），斯坦福大学医学院，美国加利福尼亚州94305”，“作者” ：['蔡微博'，'，\ xa0Lina He'，'，\ xa0Kai Chen'，'\ xa0＆\ xa0Xiaoyuan Chen']}]] 
10.1038/nnano.2006.171,Size-dependent structure of MoS2 nanocrystals,MoS2纳米晶体的尺寸依赖性结构 ,"<p>Molybdenum disulphide nanostructures are of interest for a wide variety of nanotechnological applications ranging from the potential use of inorganic nanotubes in nanoelectronics to the active use of nanoparticles in heterogeneous catalysis. Here, we use atom-resolved scanning tunnelling microscopy to systematically map and classify the atomic-scale structure of triangular MoS<sub>2</sub> nanocrystals as a function of size. Instead of a smooth variation as expected from the bulk structure of MoS<sub>2</sub>, we observe a very strong size dependence for the cluster morphology and electronic structure driven by the tendency to optimize the sulphur excess present at the cluster edges. By analysing of the atomic-scale structure of clusters, we identify the origin of the structural transitions occurring at unique cluster sizes. The novel findings suggest that good size control during the synthesis of MoS<sub>2</sub> nanostructures may be used for the production of chemically or optically active MoS<sub>2</sub> nanomaterials with superior performance.</p>",<p>二硫化钼纳米结构是各种纳米技术应用的关注点，从无机纳米管在纳米电子学中的潜在应用到纳米颗粒在非均相催化中的主动使用。在这里，我们使用原子分辨扫描隧道显微镜系统地将三角MoS <sub> 2 </ sub>纳米晶体的原子尺度结构作图和分类，并将其作为尺寸的函数。与观察到的MoS <sub> 2 </ sub>整体结构的平滑变化不同，我们观察到簇形态和电子结构的尺寸依赖性非常强，这是由优化存在于簇边缘的过量硫的趋势驱动的。通过分析团簇的原子尺度结构，我们确定了发生在独特团簇尺寸上的结构转变的起源。这些新发现表明，在合成MoS <sub> 2 </ sub>纳米结构过程中进行良好的尺寸控制可用于生产具有优异性能的化学或光学活性MoS <sub> 2 </ sub>纳米材料。</ p > ,"[{'address': 'Interdisciplinary Nanoscience Center (iNANO) and Department of Physics and Astronomy, University of Aarhus, Ny Munkegade Building 520, Aarhus C, DK-8000, Denmark', 'authors': ['Jeppe V. Lauritsen', ',\xa0Jakob Kibsgaard', ',\xa0Erik Lægsgaard', '\xa0&\xa0Flemming Besenbacher']}, {'address': 'Haldor Topsøe A/S, Nymøllevej 55, Lyngby, DK-2800, Denmark', 'authors': ['Stig Helveg', ',\xa0Henrik Topsøe', '\xa0&\xa0Bjerne S. Clausen']}]",[{'address'：“跨学科的纳米科学中心（iNANO）和奥尔胡斯大学物理与天文学系，丹麦DK-8000，Aarhus C，Ny Munkegade 520号楼，'作者'：['Jeppe V. Lauritsen' ，'，\ xa0Jakob Kibsgaard'，'，\ xa0ErikLægsgaard'，'\ xa0＆\ xa0Flemming Besenbacher']}，{'address'：'HaldorTopsøeA / S，Nymøllevej55，Lyngby，DK-2800，丹麦'， 'authors'：['Stig Helveg'，'，\ xa0HenrikTopsøe'，'\ xa0＆\ xa0Bjerne S. Clausen']}] 
10.1038/nnano.2006.172,Effect of supramolecular structure on polymer nanofibre elasticity,超分子结构对聚合物纳米纤维弹性的影响 ,"<p>Polymer materials of reduced size and dimensionality, such as thin films, polymer nanofibres and nanotubes, exhibit exceptional mechanical properties compared with those of their macroscopic counterparts. We discuss here the abrupt increase in Young's modulus in polymer nanofibres. Using scaling estimation we show that this effect occurs when, in the amorphous (non-crystalline) part of the nanofibres, the transversal size of regions consisting of orientation-correlated macromolecules is comparable to the nanofibre diameter, thereby resulting in confinement of the supramolecular structure. We suggest that in polymer nanofibres the resulting supramolecular microstructure plays a more dominant role in the deformation process than previously thought, challenging the commonly held view that surface effects are most significant. The concept we develop also provides a way to interpret the observed&#8212;but not yet understood&#8212;temperature dependence of Young's modulus in nanofibres of different diameters.</p>",<p>减小尺寸和尺寸的聚合物材料，例如薄膜，聚合物纳米纤维和纳米管，与其宏观对应物相比，具有出色的机械性能。我们在这里讨论聚合物纳米纤维中杨氏模量的突然增加。使用比例估计，我们发现，当在纳米纤维的非晶（非晶体）部分中，由与方向相关的大分子组成的区域的横向尺寸与纳米纤维直径相当时，就会发生这种效应，从而限制了超分子结构。我们认为，在聚合物纳米纤维中，所得的超分子微结构在形变过程中起着比以前认为的更重要的作用，挑战了通常认为表面效果最重要的观点。我们开发的概念还提供了一种方法来解释已观察到但尚未理解的不同直径纳米纤维中杨氏模量的温度依赖性。</ p> ,"[{'address': 'Department of Mechanical Engineering, Technion–Israel Institute of Technology, Haifa, 32000, Israel', 'authors': ['Arkadii Arinstein', ',\xa0Michael Burman', ',\xa0Oleg Gendelman', '\xa0&\xa0Eyal Zussman']}]",[{'address'：“以色列海法，以色列理工学院机械工程系，32000，以色列”，“作者”：['Arkadii Arinstein，'，\ xa0Michael Burman'，'，\ xa0Oleg Gendelman'， '\ xa0＆\ xa0Eyal Zussman']}] 
10.1038/nnano.2006.182,Erratum: Programmable self-assembly of metal ions inside artificial DNA duplexes,勘误：人工DNA双链体内的金属离子可编程自组装 ,,,[],[] 
10.1038/nnano.2006.201,This Issue,这个问题 ,,,[],[] 
